grant_id,funding.agency,funding.amount,date.start,date.end,title,abstract
100299,BBB,79000,3/29/2006,11/30/2016,Nunc consequat augue at neque pellentesque scelerisque non vitae mauris.,"Phasellus purus enim, rhoncus quis dignissim ullamcorper, laoreet ac urna. Cras odio sapien, cursus eu aliquet eget, porta vel turpis. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam felis sapien, venenatis et imperdiet ut, elementum id nunc. Quisque quis sapien justo. In ut ligula sapien. Donec id vestibulum risus. Quisque ut arcu sem, ut eleifend mauris. Ut posuere ligula a eros iaculis egestas. Phasellus imperdiet, mauris vel ultricies imperdiet, lorem tellus suscipit arcu, et sollicitudin elit arcu et sapien. Cras et erat urna, vitae fermentum nunc."
100300,BBB,60000,3/30/2006,12/1/2016,Nunc cursus metus quis nulla porttitor laoreet.,"Donec placerat hendrerit bibendum. Nulla porttitor fermentum viverra. Nullam a blandit est. Quisque sed nisi ac urna commodo semper in et nisl. Aenean tristique pulvinar fringilla. Suspendisse sit amet tellus nunc. Proin viverra pellentesque posuere. Mauris feugiat tempus quam, vitae venenatis est feugiat sed. Proin id nisl felis, vel ultrices massa. Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean diam neque, lacinia in tempus sit amet, pretium eget diam."
100301,ABC,53000,6/23/2006,12/28/2016,Nunc egestas eros a magna varius varius.,"Maecenas ante nisl, blandit nec ultricies quis, dictum in neque. Aliquam eu est mi. Nam lacinia leo sed est facilisis ac dignissim ligula tincidunt. Curabitur tincidunt, nibh sit amet vulputate vestibulum, nibh risus suscipit dui, vitae euismod mauris mi ac dui. Phasellus et placerat ante. Praesent velit massa, lacinia id hendrerit id, egestas in leo. Praesent auctor, nibh non semper placerat, enim velit cursus sem, sed rutrum lectus nisl consequat diam. Etiam lectus elit, laoreet non gravida et, laoreet vel lectus. Proin aliquam, tellus eget luctus mattis, felis dui dignissim lacus, et placerat arcu enim ac sapien. Ut eu tellus at libero interdum posuere. Quisque ultrices auctor urna, eu posuere nisl pharetra et. Sed sollicitudin mauris ut odio vehicula tristique. Quisque sed imperdiet ipsum. Nulla vitae metus lectus, sit amet blandit odio."
100302,Dept of Education,78000,10/10/2006,1/13/2017,Nunc facilisis sem nec erat imperdiet eleifend.,"Nulla dictum eros vel nulla iaculis at egestas turpis faucibus. Nunc sem augue, iaculis vitae viverra nec, interdum ac diam. Ut lacus lacus, hendrerit at fringilla ac, blandit et neque. Fusce dignissim porta ante, eget fringilla urna tincidunt ac. Fusce eget iaculis nulla. Sed fringilla sagittis sapien. Cras eu risus vitae ipsum bibendum sagittis. Morbi vitae ligula vel lectus blandit vehicula at in magna. Ut suscipit dolor nec risus rhoncus hendrerit. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Phasellus at justo quis ligula pulvinar sagittis in sed arcu. In hac habitasse platea dictumst."
100303,Dept of Education,98000,12/7/2006,3/10/2017,"Nunc feugiat pulvinar erat, vel venenatis tortor consequat vitae.","Donec auctor suscipit aliquam. Nunc eleifend posuere lacus in vehicula. Morbi porttitor tempus felis id lobortis. Duis leo turpis, dictum ac molestie a, eleifend in purus. Nunc adipiscing nisl pharetra nisi mollis aliquet ac at est. Class aptent taciti sociosqu ad litora torquent per conubia nostra, per inceptos himenaeos. Pellentesque id nulla velit."
100304,Dept of Education,87000,2/7/2007,6/5/2017,Nunc fringilla odio sed risus accumsan rhoncus tempus justo euismod.,"Praesent aliquam nisi id sapien volutpat id tincidunt tortor sagittis. Ut in erat et nisl accumsan tincidunt eget eget urna. Sed nec mi viverra tellus lobortis mattis. Curabitur tempor massa adipiscing ipsum ullamcorper pulvinar ac eget ante. Integer tempor iaculis leo, non pretium eros gravida id. Vestibulum pellentesque fermentum bibendum. Maecenas dignissim pharetra interdum. In nibh velit, mattis in aliquam vel, pulvinar vitae magna."
100305,Dept of Education,62000,2/19/2007,6/6/2017,"Nunc id nunc ipsum, at sagittis velit.","Mauris sit amet nibh odio, non accumsan turpis. Mauris consectetur malesuada lobortis. Quisque consequat sollicitudin erat quis dignissim. Morbi et magna sed nibh placerat faucibus. Vestibulum at eleifend urna. In pharetra quam a purus viverra sed ultricies tellus hendrerit. Lorem ipsum dolor sit amet, consectetur adipiscing elit."
100306,Dept of Education,91000,2/20/2007,6/7/2017,Nunc imperdiet lacus tristique ante euismod eu vulputate justo lobortis.,"Duis scelerisque, orci in sodales consequat, leo ipsum hendrerit quam, at mattis lacus tellus sed dui. In hac habitasse platea dictumst. Quisque vulputate diam quis massa lacinia placerat. Sed nec massa nec nunc lacinia ultrices. Morbi rutrum velit eu magna pulvinar facilisis. Nunc nulla augue, blandit interdum posuere aliquet, tempor vel orci. Quisque eu tincidunt tortor. Fusce molestie enim et diam vehicula feugiat. Nulla facilisi. Donec velit odio, laoreet sit amet mollis sit amet, consectetur non leo."
100307,DDD,55000,3/19/2007,8/18/2017,Nunc malesuada mi quis diam tempus cursus.,"Morbi vitae libero arcu, quis dictum quam. Nullam non ultricies massa. Praesent lacus ante, sollicitudin vel gravida vitae, consequat eget ante. Maecenas convallis fringilla tincidunt. Etiam convallis rhoncus lacus nec mollis. Sed ornare porta purus, eget volutpat erat commodo nec. Duis id dui et tellus congue consequat a at augue. Aenean a dui purus."
100308,NSF,87000,4/20/2007,9/5/2017,"Nunc non tortor enim, id volutpat orci.","Aliquam sit amet nibh diam, non tincidunt leo. Mauris posuere aliquam odio, quis pellentesque erat ultrices nec. Proin non elit nisl. Maecenas vel quam non lacus aliquet ornare. Etiam arcu mauris, condimentum ut sollicitudin vel, vehicula ac ligula. Aenean a condimentum neque. Nunc posuere pharetra commodo."
100309,BBB,50000,5/9/2007,9/21/2017,"Nunc porta dictum turpis, sed rutrum urna rhoncus at.","Pellentesque rhoncus est ut tortor sagittis imperdiet. Vestibulum facilisis, purus a tincidunt iaculis, ante metus consectetur lorem, a sagittis turpis arcu id ligula. Mauris eu nibh vitae erat luctus aliquet. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Praesent pretium laoreet dolor, vitae gravida turpis suscipit vitae. Aenean non ligula sit amet tortor aliquam interdum ut ut mauris. Morbi auctor imperdiet semper. Praesent et eros augue. Donec vitae magna eros, eu interdum urna. Praesent sed augue at enim placerat vehicula vel et urna. Ut non leo non mi lacinia facilisis. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Suspendisse at quam lectus. Aenean dignissim ipsum quis sapien hendrerit malesuada. Duis porttitor dui nec ipsum ultricies ultricies."
100310,EFG,97000,9/5/2007,10/24/2017,Nunc porttitor felis eget ante pellentesque sed adipiscing odio ornare.,"Suspendisse gravida nulla sit amet elit malesuada et placerat massa mattis. Nulla tempor interdum luctus. Praesent id ligula libero. Etiam laoreet, magna vitae eleifend cursus, leo diam eleifend arcu, id lacinia sem felis eu velit. Nullam sed gravida velit. Suspendisse potenti. Nulla facilisi. Integer lobortis dapibus neque, vitae vestibulum neque aliquet eu. Donec iaculis aliquam hendrerit. Integer ante mauris, ultrices id molestie auctor, interdum ac odio."
100311,Dept of Education,59000,9/14/2007,10/25/2017,"Nunc sed augue neque, eu feugiat felis.","Donec suscipit odio nec ligula vestibulum sollicitudin. Sed lobortis ante at magna porta tristique. Vivamus tempor nulla ut lacus laoreet rutrum. Aenean ultricies odio ut dui mollis sed placerat arcu lacinia. Nunc imperdiet enim ac nisl tempor porttitor. Sed pulvinar, sapien vitae egestas semper, nibh magna facilisis neque, at tempor massa nisi ac purus. Morbi mattis nisi quis arcu lacinia et imperdiet tellus euismod. Nulla sed metus id quam facilisis scelerisque. Sed augue sapien, imperdiet vel lobortis vitae, aliquam vel arcu. Etiam nec ante sapien. Vivamus id molestie metus."
100312,BBB,40000,9/25/2007,12/28/2011,Nunc sit amet tellus eget elit pretium imperdiet sed eget nunc.,"Cras porta libero eget felis tristique a vehicula lacus hendrerit. Duis at lorem in turpis tincidunt sagittis. Quisque est lorem, semper nec dictum non, semper sed arcu. Cras hendrerit, nunc ac accumsan vulputate, neque dolor pulvinar diam, quis tempus massa erat non quam. Ut id nibh urna. Aliquam sit amet mi nibh, sed euismod nulla. Nunc nec ligula est. Donec at enim urna. Morbi auctor, felis et pharetra rhoncus, risus sem egestas eros, vel vestibulum nunc ante non tortor. Ut ac libero sed odio auctor ornare."
100313,ABC,92000,6/6/2008,3/8/2012,"Pellentesque a tellus lacus, et tempus metus.","Mauris elementum sem sed arcu congue congue. Vestibulum congue purus vitae elit fermentum at tempus nunc suscipit. Sed varius congue quam sed condimentum. Integer turpis velit, pretium vitae tempus nec, fermentum eu lacus. Sed sodales enim vel risus congue non ullamcorper massa ultrices. Etiam bibendum sapien eget sem ultricies ut mattis est dignissim. Aenean congue nisi at elit sagittis nec mollis tortor dapibus."
100314,DDD,51000,6/19/2008,3/30/2012,Pellentesque accumsan nibh eu metus tempus interdum.,"Nunc vitae nisi in justo iaculis mattis vitae ac neque. Maecenas semper eros id enim viverra faucibus. In a velit et urna aliquet iaculis. Duis nisl leo, interdum eget pretium nec, facilisis et dolor. Nam sagittis scelerisque erat sit amet rhoncus. Sed suscipit porttitor mauris eget ultricies. Cras lobortis risus id massa viverra id porttitor ligula mollis. Vestibulum eget sapien eu diam aliquam dictum. Sed eget vestibulum arcu. In eleifend neque nec est faucibus non venenatis ante eleifend. Donec dapibus magna a nulla venenatis tristique. Aliquam eget leo nunc."
100315,NSF,63000,8/21/2008,5/29/2012,Pellentesque adipiscing felis ut dui adipiscing blandit.,"Pellentesque auctor dui ac enim tempor cursus. In nec neque et nisl sodales pharetra. Donec ac urna ut orci aliquet hendrerit quis vitae ligula. Nullam adipiscing nibh at augue pellentesque semper. Phasellus sodales sagittis porttitor. Duis et est lacus. Vestibulum aliquet malesuada mauris in pretium. Vivamus magna magna, malesuada a lacinia et, tincidunt eget dolor. Phasellus mauris sem, commodo eu laoreet eget, laoreet ut elit. Sed dictum, enim nec tristique congue, massa metus sollicitudin nisi, in aliquam diam diam vel dui. Integer risus est, vehicula sed elementum at, pharetra sit amet est. Vestibulum tortor lacus, gravida eu tincidunt ut, viverra sit amet tortor. Integer nec pellentesque nulla."
100316,BBB,33000,11/5/2008,6/11/2012,"Pellentesque aliquet consectetur velit, id lacinia libero eleifend a.","Aenean risus turpis, fermentum non fermentum nec, sagittis vel diam. Integer egestas, metus vitae blandit ornare, purus massa faucibus tortor, et pulvinar massa odio nec nulla. Etiam eleifend pulvinar turpis vel pretium. Pellentesque iaculis tellus nec ipsum molestie pellentesque. Sed viverra neque et libero ultrices vitae dignissim lectus scelerisque. Aliquam condimentum pharetra eleifend. Donec eget turpis eu arcu ullamcorper condimentum sit amet in neque. Morbi nec nisi elit. Class aptent taciti sociosqu ad litora torquent per conubia nostra, per inceptos himenaeos. Proin id velit ac urna pulvinar ultricies eget id neque."
100317,DDD,6000,11/26/2008,8/22/2012,Pellentesque at elit vitae augue accumsan luctus non at ante.,"Duis purus urna, imperdiet vitae aliquet ut, tempor sed diam. Curabitur condimentum dapibus sodales. Mauris at erat nisi, vitae vestibulum nunc. Sed aliquam dictum arcu, sit amet commodo turpis commodo a. Proin eu velit neque. Pellentesque in nisl vel nisl egestas sagittis. Aliquam eget aliquam lacus. Duis felis tortor, accumsan vitae volutpat nec, mattis vitae tellus. Ut eu felis sapien, hendrerit accumsan neque. Curabitur convallis leo ac odio dictum et commodo felis varius. Sed scelerisque adipiscing lacinia. Aliquam gravida fringilla massa, quis posuere massa consequat at. Fusce feugiat neque ut ante venenatis sagittis. Phasellus adipiscing arcu id orci convallis id molestie felis eleifend. Mauris nec leo enim."
100318,EFG,34000,12/16/2008,9/10/2012,"Pellentesque auctor fermentum turpis, quis auctor diam feugiat non.","Ut tempus odio dui, nec vestibulum nulla. Duis eu accumsan tellus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Cras sed odio fermentum lectus fermentum adipiscing. Ut euismod nisi mattis dolor luctus fringilla. Vivamus condimentum augue ut est auctor sit amet ullamcorper ipsum laoreet. Cras rhoncus neque molestie risus fringilla fringilla. Integer in sapien in ante tempor auctor. Lorem ipsum dolor sit amet, consectetur adipiscing elit."
100319,Dept of Education,49000,12/25/2008,9/11/2012,Pellentesque blandit erat ut velit egestas aliquet.,"Integer felis magna, imperdiet nec placerat eget, sollicitudin vitae neque. Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas condimentum dignissim urna, a scelerisque urna ullamcorper in. Aliquam feugiat mauris at sapien mattis hendrerit. Cras sit amet augue eu ipsum volutpat suscipit. Etiam malesuada lorem in orci imperdiet eget suscipit odio hendrerit. Cras ultricies sagittis erat, vel mattis libero placerat eleifend. Mauris rhoncus ornare feugiat. Aliquam hendrerit faucibus aliquet. Aenean velit metus, imperdiet eget ullamcorper quis, tristique quis orci. Nullam sem urna, bibendum sit amet egestas in, rutrum vitae lorem. Nunc sagittis sollicitudin lobortis."
100320,BBB,47000,5/19/2009,9/26/2012,Pellentesque blandit sapien vitae lectus pharetra vitae consequat tortor elementum.,"Aenean id tellus eu libero fringilla mattis non sit amet ante. Nunc scelerisque commodo euismod. Curabitur eget dui congue velit venenatis suscipit. Nullam fringilla, lacus vel malesuada molestie, libero mauris lacinia erat, nec euismod diam mauris quis diam. Praesent placerat, lectus in aliquet auctor, mi justo tempus sem, id eleifend magna orci non mi. Curabitur pellentesque faucibus viverra. Vestibulum vel nunc ligula. Sed sed tellus dolor. Cras erat massa, mattis eget auctor in, elementum vel sem. Sed felis nisl, iaculis in iaculis quis, venenatis eu tortor."
100321,BBB,53000,6/15/2009,10/8/2012,"Pellentesque cursus dignissim velit, et varius ipsum luctus fermentum.","Proin et arcu ipsum, eget imperdiet augue. Sed sagittis porttitor blandit. Lorem ipsum dolor sit amet, consectetur adipiscing elit. Etiam tristique, sem ac pellentesque posuere, sapien libero ullamcorper felis, non interdum ipsum sapien non nisi. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec egestas sem iaculis nisl adipiscing quis laoreet velit posuere. Fusce sagittis ipsum turpis. Donec eleifend posuere euismod. Nam bibendum, lorem eget vestibulum tempus, nibh nulla egestas eros, eu faucibus metus metus eget magna. Praesent bibendum accumsan enim, sed semper ante tempor nec. Pellentesque quis nunc massa, in molestie eros. Sed vitae nulla sit amet eros vehicula gravida id sit amet urna. Etiam ut dui eu purus scelerisque malesuada id id nulla."
100322,ABC,42000,7/15/2009,10/19/2012,"Pellentesque egestas egestas erat, tincidunt feugiat mauris imperdiet sit amet.","Quisque ultricies lacus at quam viverra nec placerat sapien accumsan. Donec non tellus justo. Suspendisse scelerisque sodales vehicula. Donec tellus lacus, accumsan at placerat vel, faucibus vel mauris. In leo ipsum, convallis vel condimentum at, scelerisque vel justo. Sed suscipit, purus at ornare fermentum, massa erat sodales tellus, eget bibendum velit lorem vitae elit. Aenean arcu felis, congue sit amet pellentesque et, elementum sit amet massa. Donec nisi est, posuere eu rhoncus sed, vehicula eu orci. Nam ut felis id urna tristique vulputate. Nunc lacinia consectetur leo, eget tincidunt lorem gravida eget. Nam iaculis odio ac eros interdum vitae blandit turpis consectetur. Nam tellus odio, imperdiet sit amet pharetra eget, viverra sed lorem. Sed purus turpis, volutpat placerat posuere eget, gravida id mi. Pellentesque tempus tincidunt tortor, id varius lectus pulvinar vitae."
